affiliation,pmid,lon,lat,Country,Address
"New River Health, Department Of Family Medicine, Sophia, Wv 25921, Usa.",31757057,-81.25317009999999,37.7076275,United States,"302 W Main St, Sophia, Wv 25921, Usa"
"Camc Family Practice, Department Of Family Medicine, Charleston, Wv 25304, Usa.",31757057,-81.6026856,38.32991519999999,United States,"3200 Maccorkle Ave Se, Charleston, Wv 25304, Usa"
"Robert C. Byrd Clinic And West Virginia School Of Osteopathic Medicine, Lewisburg, Wv 24901, Usa.",31757057,-80.43615899999999,37.8056969,United States,"1464 Jefferson St N, Lewisburg, Wv 24901, Usa"
"Coplin Memorial Hospital, Family Practice, Elizabeth, Wv, 26143, Usa.",31757057,-81.40319219999999,39.0640087,United States,"1301 Elizabeth Pike, Elizabeth, Wv 26143, Usa"
"West Virginia Practice Based Research Network, Morgantown, Wv 26506, Usa.",31757057,-79.9697147,39.648035900000004,United States,"Morgantown, Wv 26506, Usa"
"West Virginia University Health Sciences Center, Clinical And Translational Science Institute, Morgantown, Wv 26506, Usa.",31757057,-79.9697147,39.648035900000004,United States,"Morgantown, Wv 26506, Usa"
"Marshfield Clinic, Marshfield, Wisconsin.",31747032,-90.177848,44.67768,United States,"1000 N Oak Ave, Marshfield, Wi 54449, Usa"
"West Virginia Clinical And Translational Science Institute, Erma Byrd Biomedical Research Center, West Virginia University Health Sciences Center, Morgantown.",31747032,-79.957009,39.6555183,United States,"Erma Byrd Biomedical Research Center, Morgantown, Wv 26506, Usa"
"Department Of Biostatistics, West Virginia University Health Sciences Center, Morgantown.",31747032,-79.9580682,39.6549175,United States,"1 Medical Center Dr #1000, Morgantown, Wv 26506, Usa"
"Respiratory Health Division, National Institute For Occupational Safety And Health, Centers For Disease Control And Prevention, Morgantown, West Virginia.",31743489,-79.95449380000001,39.6552559,United States,"1095 Willowdale Rd, Morgantown, Wv 26505, Usa"
"Department Of Biomedical Informatics, University Of Pittsburgh School Of Medicine, Pittsburgh, Pennsylvania.",31743489,-79.9352492,40.4581259,United States,"5607 Baum Blvd, Pittsburgh, Pa 15206, Usa"
"Los Angeles Cancer Surveillance Program, Department Of Preventive Medicine, University Of Southern California Keck School Of Medicine, Los Angeles, California.",31743489,-118.2057365,34.061138,United States,"1975 Zonal Ave, Los Angeles, Ca 90033, Usa"
"Occupational Health Branch, California Department Of Public Health, Richmond, California.",31743489,-122.3453119,37.9204738,United States,"850 Marina Bay Pkwy, Richmond, Ca 94804, Usa"
"Thoracic And Gi Malignancies Branch, National Cancer Institute, Bethesda, Maryland.",31743489,-77.10445969999999,39.0027771,United States,"10 Center Dr, Bethesda, Md 20814, Usa"
"Division Of Cancer Prevention And Control, National Center For Chronic Disease Prevention And Health Promotion, Centers For Disease Control And Prevention, Atlanta, Georgia.",31743489,-84.328008,33.7993178,United States,"1600 Clifton Rd, Atlanta, Ga 30333, Usa"
"Mesothelioma Applied Research Foundation, Washington, District Of Columbia.",31743489,-77.0375995,38.9038911,United States,"1615 L St Nw #430, Washington, Dc 20036, Usa"
"Division Of Toxicology And Human Health Sciences, Agency For Toxic Substances And Disease Registry, Centers For Disease Control And Prevention, Atlanta, Georgia.",31743489,-84.393435,33.7531694,United States,"61 Forsyth St Sw, Atlanta, Ga 30303, Usa"
"Department Of Cardiothoracic Surgery, New York University Langone Medical Center, New York, New York.",31743489,-73.9722693,40.746844,United States,"333 E 38th St 4th Floor, New York, Ny 10016, Usa"
"Institute For Translational Epidemiology And Tisch Cancer Institute, Icahn School Of Medicine At Mount Sinai, New York, New York.",31743489,-73.9524223,40.7886376,United States,"1425 Madison Ave #3, New York, Ny 10029, Usa"
"Louisiana Tumor Registry, Department Of Epidemiology, School Of Public Health, Louisiana State University Health Sciences Center, New Orleans, Louisiana.",31743489,-90.0836199,29.956727,United States,"2020 Gravier St 3rd Floor, New Orleans, La 70112, Usa"
"Thoracic Oncology Service, Memorial Sloan Kettering Cancer Center, New York, New York.",31743489,-73.95624029999999,40.7641925,United States,"1275 York Ave, New York, Ny 10065, Usa"
"Rti International, Research Triangle Park, Nc 27709, Usa.",31739413,-78.8637741,35.9059931,United States,"3040 E Cornwallis Rd, Durham, Nc 27709, Usa"
"Bureau Of Tobacco Control, New York State Department Of Health, Albany, Ny 12242, Usa.",31739413,-73.7589066,42.6510988,United States,"Corning Tower, Empire Plaza, State St, Albany, Ny 12203, Usa"
"Department Of Medicine, Cook County Health And Hospital System, Chicago, Il, Usa.",31729133,-87.67369,41.8728476,United States,"1969 Ogden Ave, Chicago, Il 60612, Usa"
"Department Of Medicine, Dow University Of Health Sciences, Karachi, Pakistan.",31729133,67.0109015,24.8576745,Pakistan,"Mission Rd, New Labour Colony Nanakwara, Karachi, Karachi City, Sindh 74200, Pakistan"
"Department Of Medicine, West Virginia University, Morgantown, Wv, Usa.",31729133,-79.9573549,39.6534151,United States,"1 Medical Center Dr # 2283, Morgantown, Wv 26506, Usa"
"Heart And Vascular Center, Brigham And Women's Hospital, Boston, Ma, Usa.",31729133,-71.1067067,42.3360887,United States,"75 Francis St, Boston, Ma 02115, Usa"
"Adult Health Department, School Of Nursing, West Virginia University, Morgantown, West Virginia.",31729039,-79.958219,39.655109,United States,"6700 Robert C. Bryd Health Sciences Center, Morgantown, Wv 26506, Usa"
"Department Of Pharmaceutical Systems And Policy, School Of Pharmacy, West Virginia University, Morgantown, West Virginia.",31729039,-79.9582192,39.655109,United States,"Robert C. Bryd Health Sciences Center, 5706 Health Sciences Ctr S, Morgantown, Wv 26506, Usa"
"Department Of Pharmacy Practice, College Of Clinical Pharmacy, King Faisal University, Al-Ahsa, Kingdom Of Saudi Arabia.",31729039,49.5990865,25.3474223,Saudi Arabia,"King Faisal University 1st, Al Hofuf 36362, Saudi Arabia"
"Department Of Human Oncology, University Of Wisconsin School Of Medicine And Public Health, K4/334 600 Highland Ave, Madison, Wi, Usa. Jvbrower@Wisc.edu.",31728920,-89.430191,43.0775032,United States,"750 Highland Ave, Madison, Wi 53726, Usa"
"Department Of Public Health Sciences Division Of Biostatistics, University Of California, Davis, Usa.",31728920,-121.7636673,38.5342742,United States,"Davis, Ca 95616, Usa"
"Department Of Radiation Oncology, West Virginia University School Of Medicine, Morgantown, Wv, Usa.",31728920,-79.9573549,39.6534151,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Department Of Radiation And Cellular Oncology, University Of Chicago Pritzker School Of Medicine, Chicago, Il, Usa.",31728920,-87.60532669999999,41.79010510000001,United States,"5758 S Maryland Ave, Chicago, Il 60637, Usa"
"Department Of Radiation Oncology, H. Lee Moffitt Cancer Center, Tampa, Fl, Usa.",31728920,-82.42166519999999,28.0640091,United States,"12902 Usf Magnolia Drive, Tampa, Fl 33612, Usa"
"Department Of Radiation Oncology, Memorial Sloan Kettering Cancer Center, New York, Ny, Usa.",31728920,-73.9561548,40.7642172,United States,"1275 York Ave, New York, Ny 10065, Usa"
"From The Department Of Family Medicine, West Virginia University, Morgantown, Wv. Kingdana@Wvumedicine.org.",31704748,-79.9697147,39.648035900000004,United States,"Morgantown, Wv 26506, Usa"
"From The Department Of Family Medicine, West Virginia University, Morgantown, Wv.",31704748,-79.9697147,39.648035900000004,United States,"Morgantown, Wv 26506, Usa"
"Department Of Microbiology, Immunology, And Cell Biology, West Virginia University School Of Medicine, Morgantown, West Virginia.",31691533,-79.9581012,39.6548131,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Department Of Physiology And Pharmacology, West Virginia University School Of Medicine, Morgantown, West Virginia.",31691533,-79.9581012,39.6548131,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Experimental Stroke Core, Center For Basic And Translational Stroke Research, West Virginia University School Of Medicine, Morgantown, West Virginia.",31691533,-79.9581012,39.6548131,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Pathology Laboratory For Translational Medicine, West Virginia University School Of Medicine, Morgantown, West Virginia.",31691533,-79.9581012,39.6548131,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Department Of Neuroscience, West Virginia University School Of Medicine, Morgantown, West Virginia.",31691533,-79.9581012,39.6548131,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Rockefeller Neuroscience Institute, West Virginia University School Of Medicine, Morgantown, West Virginia.",31691533,-79.9600936,39.6533033,United States,"33 Medical Center Dr, Morgantown, Wv 26505, Usa"
"Department Of Neurobiology And Anatomy, West Virginia University School Of Medicine, Morgantown, Wv 26506, Usa. Asalm@Hsc.wvu.edu.",31689936,-79.9581012,39.6548131,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Department Of Pathology, Anatomy And Laboratory Medicine, West Virginia University School Of Medicine, Morgantown, Wv 26506, Usa. Asalm@Hsc.wvu.edu.",31689936,-79.9581012,39.6548131,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Department Of Neurobiology And Anatomy, West Virginia University School Of Medicine, Morgantown, Wv 26506, Usa. Mjbenson@Mix.wvu.edu.",31689936,-79.9581012,39.6548131,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Department Of Behavioral Medicine And Psychiatry, School Of Medicine, West Virginia University, Morgantown, Wv, United States Of America. Electronic Address: Erin.winstanley@Hsc.wvu.edu.",31683186,-79.9581012,39.6548131,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"School Of Pharmacy, West Virginia University, Morgantown, Wv, United States Of America.",31683186,-79.9582192,39.655109,United States,"Robert C. Bryd Health Sciences Center, 5706 Health Sciences Ctr S, Morgantown, Wv 26506, Usa"
"Department Of Behavioral Medicine And Psychiatry, School Of Medicine, West Virginia University, Morgantown, Wv, United States Of America.",31683186,-79.955772,39.6548872,United States,"930 Chestnut Ridge Rd, Morgantown, Wv 26505, Usa"
"Department Of Microbiology, Immunology, And Cell Biology, West Virginia University, Morgantown, Wv, United States.",31680865,-79.9697147,39.648035900000004,United States,"Morgantown, Wv 26506, Usa"
"Department Of Neuroscience, West Virginia University, Morgantown, Wv, United States.",31680865,-79.9697147,39.648035900000004,United States,"Morgantown, Wv 26506, Usa"
"Rockefeller Neuroscience Institute, West Virginia University, Morgantown, Wv, United States.",31680865,-79.9600936,39.6533033,United States,"33 Medical Center Dr, Morgantown, Wv 26505, Usa"
"Division Of Vascular And Endovascular Surgery, West Virginia University School Of Medicine, Morgantown, Wv. Electronic Address: Samantha.minc@Wvumedicine.org.",31676185,-79.9574781,39.6534472,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Department Of Epidemiology, West Virginia University School Of Public Health, Morgantown, Wv.",31676185,-79.9581007,39.654813,United States,"Morgantown, Wv 26506, Usa"
"Department Of Social And Behavioral Sciences, West Virginia University School Of Public Health, Morgantown, Wv.",31676185,-79.9581007,39.654813,United States,"Morgantown, Wv 26506, Usa"
"Division Of Vascular And Endovascular Surgery, West Virginia University School Of Medicine, Morgantown, Wv.",31676185,-79.9574781,39.6534472,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Division Of Radiation Oncology, Allegheny Health Network, Pittsburgh, Pennsylvania.",31673665,-80.0032706,40.4574469,United States,"320 E North Ave Suite 560, Pittsburgh, Pa 15212, Usa"
"Division Of Radiation Oncology, West Virginia University, Morgantown, West Virginia.",31673665,-79.9573549,39.6534151,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Division Of Radiation Oncology, Keesler Air Force Base, Biloxi, Mississippi.",31673665,-88.9252664,30.4094159,United States,"4503 M St, Biloxi, Ms 39530, Usa"
"Clemson University School Of Health Research, Clemson, Sc, Usa; Department Of Medicine, University Of South Carolina School Of Medicine, Greenville, Sc, Usa; Department Of Medicine, Prisma Health, Greenville, Sc, Usa. Electronic Address: Alain.litwin@Prismahealth.org.",31669450,-82.8368654,34.6738437,United States,"105 Sikes Hall, Clemson, Sc 29634, Usa"
"Department Of Medicine, Montefiore Medical Center, Bronx, Ny, Usa.",31669450,-73.88004099999999,40.8804291,United States,"111 E 210th St, The Bronx, Ny 10467, Usa"
"Department Of Internal Medicine, University Of New Mexico Health Sciences Center, Albuquerque, Nm, Usa.",31669450,-106.6180666,35.0899011,United States,"2425 Camino De Salud, Albuquerque, Nm 87106, Usa"
"Department Of Public Health Sciences, College Of Behavioral, Social, And Health Sciences, Clemson University Clemson, Sc, Usa.",31669450,-82.83373420000001,34.6767984,United States,"Clemson, Sc 29631, Usa"
"Einstein College Of Medicine, Bronx, Ny, Usa.",31669450,-73.8463432,40.8527012,United States,"1300 Morris Park Ave, The Bronx, Ny 10461, Usa"
"Department Of Behavioral Medicine &Amp; Psychiatry And Department Of Medicine, West Virginia University, Morgantown, Wv, Usa.",31669450,-118.2172693,34.0491807,United States,"1720 East Cesar E Chavez Avenue, Los Angeles, Ca 90033, Usa"
"Department Of Infectious Diseases, Massachusetts General Hospital And Harvard Medical School, Boston, Ma, Usa.",31669450,-71.0688334,42.3631542,United States,"55 Fruit St, Boston, Ma 02114, Usa"
"Department Of Medicine, University Of California San Francisco, San Francisco, Ca, Usa.",31669450,-122.4401581,37.7854795,United States,"1701 Divisadero St, San Francisco, Ca 94115, Usa"
"Department Of Epidemiology, Johns Hopkins Bloomberg School Of Public Health, Baltimore, Md, Usa.",31669450,-76.590198,39.2982897,United States,"615 N Wolfe St, Baltimore, Md 21205, Usa"
"College Of Pharmacy, University Of Rhode Island, Codac Behavioral Health, Providence, Ri, Usa.",31669450,-71.5308537,41.4860647,United States,"45 Upper College Rd, Kingston, Ri 02881, Usa"
"Department Of Medicine, University Of Washington, Seattle, Wa, Usa.",31669450,-122.3084015,47.6499333,United States,"1959 Ne Pacific St, Seattle, Wa 98195, Usa"
"Clemson University School Of Health Research, Clemson, Sc, Usa; Department Of Medicine, Prisma Health, Greenville, Sc, Usa.",31669450,-82.8368654,34.6738437,United States,"105 Sikes Hall, Clemson, Sc 29634, Usa"
"Department Of Neurosurgery, West Virginia University, 1 Medical Center Drive, Suite 4300, Morgantown, Wv, 26505, Usa. Cpcifarelli@Hsc.wvu.edu.",31654248,-79.9581012,39.6548131,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Department Of Radiation Oncology, West Virginia University, Morgantown, Wv, Usa. Cpcifarelli@Hsc.wvu.edu.",31654248,-79.9697147,39.648035900000004,United States,"Morgantown, Wv 26506, Usa"
"Department Of Neurosurgery, Medical Faculty Mannheim, Heidelberg University, Mannheim, Germany.",31654248,8.4864038999999991,49.49257009999999,Germany,"Theodor-Kutzer-Ufer 1-3, 68167 Mannheim, Germany"
"Department Of Radiation Oncology, Upmc, Pittsburgh, Pa, Usa.",31654248,-79.9394822,40.4548649,United States,"5230 Centre Ave, Pittsburgh, Pa 15232, Usa"
"Department Of Radiation Oncology, West Virginia University, Morgantown, Wv, Usa.",31654248,-79.9573549,39.6534151,United States,"1 Medical Center Dr, Morgantown, Wv 26506, Usa"
"Department Of Radiation Oncology, University Medical Center Augsburg, Augsburg, Germany.",31654248,10.89779,48.3705449,Germany,"Augsburg, Germany"
